CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Value,Cluster,Segment
17499.0,290,1,622.88,622.88,1,At-Risk / Low-Value Customers
17500.0,17,3,1138.0,1138.0,0,Regular / Moderate-Value Customers
17501.0,221,2,288.6,288.6,1,At-Risk / Low-Value Customers
17502.0,9,4,689.1,689.1,0,Regular / Moderate-Value Customers
17503.0,3,2,558.96,558.96,0,Regular / Moderate-Value Customers
17504.0,206,9,2997.0299999999997,2997.0299999999997,1,At-Risk / Low-Value Customers
17505.0,162,2,1145.84,1145.84,1,At-Risk / Low-Value Customers
17506.0,76,1,302.2,302.2,0,Regular / Moderate-Value Customers
17507.0,262,2,605.58,605.58,1,At-Risk / Low-Value Customers
17508.0,281,1,387.31,387.31,1,At-Risk / Low-Value Customers
17509.0,58,8,6083.64,6083.64,0,Regular / Moderate-Value Customers
17510.0,25,1,308.48,308.48,0,Regular / Moderate-Value Customers
17511.0,3,31,91062.38,91062.38,2,High-Value Customers
17512.0,29,10,2924.9900000000002,2924.9900000000002,0,Regular / Moderate-Value Customers
17513.0,72,1,513.2,513.2,0,Regular / Moderate-Value Customers
17514.0,128,1,208.65,208.65,0,Regular / Moderate-Value Customers
17515.0,31,4,639.02,639.02,0,Regular / Moderate-Value Customers
17516.0,15,5,764.88,764.88,0,Regular / Moderate-Value Customers
17517.0,309,1,153.94,153.94,1,At-Risk / Low-Value Customers
17519.0,17,6,1844.02,1844.02,0,Regular / Moderate-Value Customers
17520.0,54,1,546.81,546.81,0,Regular / Moderate-Value Customers
17521.0,30,3,723.2099999999999,723.2099999999999,0,Regular / Moderate-Value Customers
17522.0,2,5,1070.71,1070.71,0,Regular / Moderate-Value Customers
17523.0,11,4,652.74,652.74,0,Regular / Moderate-Value Customers
17524.0,361,1,145.0,145.0,1,At-Risk / Low-Value Customers
17525.0,360,1,422.70000000000005,422.70000000000005,1,At-Risk / Low-Value Customers
17526.0,5,4,1195.8999999999999,1195.8999999999999,0,Regular / Moderate-Value Customers
17527.0,54,4,939.37,939.37,0,Regular / Moderate-Value Customers
17528.0,1,8,3628.5,3628.5,0,Regular / Moderate-Value Customers
17530.0,1,10,2367.12,2367.12,0,Regular / Moderate-Value Customers
17531.0,190,1,296.7,296.7,1,At-Risk / Low-Value Customers
17534.0,54,1,223.36,223.36,0,Regular / Moderate-Value Customers
17535.0,280,1,164.4,164.4,1,At-Risk / Low-Value Customers
17536.0,177,1,76.5,76.5,1,At-Risk / Low-Value Customers
17537.0,30,2,887.67,887.67,0,Regular / Moderate-Value Customers
17538.0,26,1,98.42,98.42,0,Regular / Moderate-Value Customers
17540.0,25,2,578.9,578.9,0,Regular / Moderate-Value Customers
17542.0,270,1,170.75,170.75,1,At-Risk / Low-Value Customers
17545.0,43,3,642.32,642.32,0,Regular / Moderate-Value Customers
17548.0,234,1,103.3,103.3,1,At-Risk / Low-Value Customers
17549.0,24,2,148.86,148.86,0,Regular / Moderate-Value Customers
17550.0,197,3,267.16,267.16,1,At-Risk / Low-Value Customers
17551.0,359,1,290.34,290.34,1,At-Risk / Low-Value Customers
17552.0,60,4,930.41,930.41,0,Regular / Moderate-Value Customers
17553.0,130,1,1487.6,1487.6,0,Regular / Moderate-Value Customers
17554.0,1,5,1952.45,1952.45,0,Regular / Moderate-Value Customers
17555.0,20,2,480.31,480.31,0,Regular / Moderate-Value Customers
17556.0,206,1,157.9,157.9,1,At-Risk / Low-Value Customers
17557.0,14,3,541.46,541.46,0,Regular / Moderate-Value Customers
17560.0,95,4,854.95,854.95,0,Regular / Moderate-Value Customers
17561.0,19,1,165.12,165.12,0,Regular / Moderate-Value Customers
17562.0,14,7,1122.38,1122.38,0,Regular / Moderate-Value Customers
17564.0,24,3,454.01,454.01,0,Regular / Moderate-Value Customers
17566.0,8,2,869.77,869.77,0,Regular / Moderate-Value Customers
17567.0,7,8,4331.48,4331.48,0,Regular / Moderate-Value Customers
17569.0,332,1,344.14,344.14,1,At-Risk / Low-Value Customers
17571.0,50,4,1425.67,1425.67,0,Regular / Moderate-Value Customers
17572.0,71,4,226.75000000000003,226.75000000000003,0,Regular / Moderate-Value Customers
17573.0,29,3,380.6,380.6,0,Regular / Moderate-Value Customers
17574.0,243,1,185.65,185.65,1,At-Risk / Low-Value Customers
17576.0,8,19,3564.83,3564.83,3,Loyal / Valuable Customers
17578.0,218,1,143.45999999999998,143.45999999999998,1,At-Risk / Low-Value Customers
17579.0,5,3,448.90000000000003,448.90000000000003,0,Regular / Moderate-Value Customers
17580.0,253,3,215.72,215.72,1,At-Risk / Low-Value Customers
17581.0,1,25,11025.24,11025.24,3,Loyal / Valuable Customers
17582.0,236,1,175.27,175.27,1,At-Risk / Low-Value Customers
17584.0,7,2,1242.3,1242.3,0,Regular / Moderate-Value Customers
17585.0,109,4,1116.68,1116.68,0,Regular / Moderate-Value Customers
17588.0,100,3,1240.2,1240.2,0,Regular / Moderate-Value Customers
17589.0,60,4,2404.17,2404.17,0,Regular / Moderate-Value Customers
17590.0,2,3,1468.02,1468.02,0,Regular / Moderate-Value Customers
17591.0,73,7,2203.67,2203.67,0,Regular / Moderate-Value Customers
17593.0,4,5,3923.86,3923.86,0,Regular / Moderate-Value Customers
17594.0,85,2,993.18,993.18,0,Regular / Moderate-Value Customers
17595.0,12,2,386.69,386.69,0,Regular / Moderate-Value Customers
17596.0,23,7,2806.69,2806.69,0,Regular / Moderate-Value Customers
17597.0,214,1,2044.3700000000001,2044.3700000000001,1,At-Risk / Low-Value Customers
17600.0,18,1,161.67000000000002,161.67000000000002,0,Regular / Moderate-Value Customers
17601.0,239,1,116.00999999999999,116.00999999999999,1,At-Risk / Low-Value Customers
17602.0,2,6,5054.42,5054.42,0,Regular / Moderate-Value Customers
17603.0,78,1,394.72,394.72,0,Regular / Moderate-Value Customers
17604.0,217,2,309.36,309.36,1,At-Risk / Low-Value Customers
17608.0,33,2,191.99,191.99,0,Regular / Moderate-Value Customers
17609.0,41,5,1105.78,1105.78,0,Regular / Moderate-Value Customers
17611.0,7,15,3961.12,3961.12,3,Loyal / Valuable Customers
17612.0,53,6,2048.45,2048.45,0,Regular / Moderate-Value Customers
17613.0,23,14,4544.55,4544.55,0,Regular / Moderate-Value Customers
17614.0,57,1,386.32,386.32,0,Regular / Moderate-Value Customers
17615.0,130,3,329.6,329.6,0,Regular / Moderate-Value Customers
17616.0,174,3,571.1999999999999,571.1999999999999,1,At-Risk / Low-Value Customers
17618.0,6,3,930.28,930.28,0,Regular / Moderate-Value Customers
17619.0,312,1,214.37,214.37,1,At-Risk / Low-Value Customers
17620.0,60,1,81.44,81.44,0,Regular / Moderate-Value Customers
17621.0,21,3,1379.9,1379.9,0,Regular / Moderate-Value Customers
17623.0,33,1,527.0500000000001,527.0500000000001,0,Regular / Moderate-Value Customers
17624.0,15,2,843.48,843.48,0,Regular / Moderate-Value Customers
17625.0,18,4,2020.4,2020.4,0,Regular / Moderate-Value Customers
17628.0,81,1,75.75,75.75,0,Regular / Moderate-Value Customers
17629.0,6,8,1814.12,1814.12,0,Regular / Moderate-Value Customers
17630.0,170,2,503.59999999999997,503.59999999999997,1,At-Risk / Low-Value Customers
17631.0,2,3,528.33,528.33,0,Regular / Moderate-Value Customers
17633.0,31,4,1324.84,1324.84,0,Regular / Moderate-Value Customers
17634.0,36,9,2358.59,2358.59,0,Regular / Moderate-Value Customers
17636.0,19,1,285.56,285.56,0,Regular / Moderate-Value Customers
17637.0,31,2,547.0600000000001,547.0600000000001,0,Regular / Moderate-Value Customers
17639.0,276,1,108.5,108.5,1,At-Risk / Low-Value Customers
17640.0,87,1,621.66,621.66,0,Regular / Moderate-Value Customers
17642.0,120,2,712.29,712.29,0,Regular / Moderate-Value Customers
17643.0,373,1,101.55,101.55,1,At-Risk / Low-Value Customers
17644.0,1,11,2895.64,2895.64,0,Regular / Moderate-Value Customers
17646.0,219,3,1008.39,1008.39,1,At-Risk / Low-Value Customers
17647.0,65,1,133.06,133.06,0,Regular / Moderate-Value Customers
17648.0,61,4,1797.5,1797.5,0,Regular / Moderate-Value Customers
17649.0,138,1,868.49,868.49,0,Regular / Moderate-Value Customers
17650.0,21,1,166.08,166.08,0,Regular / Moderate-Value Customers
17651.0,12,10,3945.0,3945.0,0,Regular / Moderate-Value Customers
17652.0,25,12,4867.72,4867.72,0,Regular / Moderate-Value Customers
17653.0,37,4,1207.56,1207.56,0,Regular / Moderate-Value Customers
17654.0,277,1,117.55,117.55,1,At-Risk / Low-Value Customers
17655.0,11,7,2638.94,2638.94,0,Regular / Moderate-Value Customers
17656.0,73,5,1674.69,1674.69,0,Regular / Moderate-Value Customers
17658.0,26,2,595.42,595.42,0,Regular / Moderate-Value Customers
17659.0,17,12,2999.46,2999.46,0,Regular / Moderate-Value Customers
17660.0,141,1,178.75,178.75,0,Regular / Moderate-Value Customers
17663.0,26,7,1802.91,1802.91,0,Regular / Moderate-Value Customers
17664.0,19,2,604.64,604.64,0,Regular / Moderate-Value Customers
17666.0,4,2,728.16,728.16,0,Regular / Moderate-Value Customers
17667.0,66,5,2055.51,2055.51,0,Regular / Moderate-Value Customers
17668.0,1,2,347.75,347.75,0,Regular / Moderate-Value Customers
17669.0,43,7,3406.7200000000003,3406.7200000000003,0,Regular / Moderate-Value Customers
17670.0,228,1,205.7,205.7,1,At-Risk / Low-Value Customers
17671.0,16,4,1572.71,1572.71,0,Regular / Moderate-Value Customers
17672.0,50,2,3178.17,3178.17,0,Regular / Moderate-Value Customers
17673.0,2,6,1594.97,1594.97,0,Regular / Moderate-Value Customers
17674.0,74,2,551.04,551.04,0,Regular / Moderate-Value Customers
17675.0,1,31,20374.28,20374.28,3,Loyal / Valuable Customers
17676.0,4,6,1371.18,1371.18,0,Regular / Moderate-Value Customers
17677.0,2,30,16345.38,16345.38,3,Loyal / Valuable Customers
17678.0,264,1,298.11,298.11,1,At-Risk / Low-Value Customers
17679.0,53,2,1992.1100000000001,1992.1100000000001,0,Regular / Moderate-Value Customers
17680.0,24,1,184.4,184.4,0,Regular / Moderate-Value Customers
17682.0,10,6,2474.33,2474.33,0,Regular / Moderate-Value Customers
17684.0,44,1,239.41,239.41,0,Regular / Moderate-Value Customers
17685.0,17,7,3155.83,3155.83,0,Regular / Moderate-Value Customers
17686.0,7,7,5739.46,5739.46,0,Regular / Moderate-Value Customers
17690.0,30,15,4726.8,4726.8,3,Loyal / Valuable Customers
17691.0,358,2,290.40000000000003,290.40000000000003,1,At-Risk / Low-Value Customers
17692.0,127,4,740.9399999999999,740.9399999999999,0,Regular / Moderate-Value Customers
17693.0,137,1,200.47,200.47,0,Regular / Moderate-Value Customers
17694.0,142,1,283.12,283.12,0,Regular / Moderate-Value Customers
17695.0,132,2,765.34,765.34,0,Regular / Moderate-Value Customers
17696.0,38,8,2285.71,2285.71,0,Regular / Moderate-Value Customers
17697.0,236,1,338.95,338.95,1,At-Risk / Low-Value Customers
17698.0,261,1,154.95,154.95,1,At-Risk / Low-Value Customers
17700.0,17,4,2534.64,2534.64,0,Regular / Moderate-Value Customers
17701.0,253,1,417.95,417.95,1,At-Risk / Low-Value Customers
17702.0,30,4,1824.37,1824.37,0,Regular / Moderate-Value Customers
17703.0,35,3,798.74,798.74,0,Regular / Moderate-Value Customers
17704.0,169,2,885.19,885.19,1,At-Risk / Low-Value Customers
17705.0,3,9,1823.52,1823.52,0,Regular / Moderate-Value Customers
17706.0,4,17,10504.49,10504.49,3,Loyal / Valuable Customers
17707.0,185,2,152.4,152.4,1,At-Risk / Low-Value Customers
17708.0,188,2,263.33,263.33,1,At-Risk / Low-Value Customers
17709.0,170,1,137.45,137.45,1,At-Risk / Low-Value Customers
17711.0,11,2,385.1,385.1,0,Regular / Moderate-Value Customers
17712.0,45,1,522.91,522.91,0,Regular / Moderate-Value Customers
17714.0,321,1,153.0,153.0,1,At-Risk / Low-Value Customers
17715.0,201,1,326.4,326.4,1,At-Risk / Low-Value Customers
17716.0,23,11,5655.99,5655.99,0,Regular / Moderate-Value Customers
17718.0,232,1,139.35,139.35,1,At-Risk / Low-Value Customers
17719.0,38,15,5396.04,5396.04,3,Loyal / Valuable Customers
17720.0,26,4,1195.94,1195.94,0,Regular / Moderate-Value Customers
17722.0,96,4,2424.04,2424.04,0,Regular / Moderate-Value Customers
17723.0,127,6,3276.4000000000005,3276.4000000000005,0,Regular / Moderate-Value Customers
17724.0,71,3,1033.0,1033.0,0,Regular / Moderate-Value Customers
17725.0,16,11,3439.08,3439.08,0,Regular / Moderate-Value Customers
17727.0,15,1,1060.25,1060.25,0,Regular / Moderate-Value Customers
17728.0,4,3,2876.01,2876.01,0,Regular / Moderate-Value Customers
17730.0,3,13,5298.4800000000005,5298.4800000000005,0,Regular / Moderate-Value Customers
17731.0,79,4,1240.11,1240.11,0,Regular / Moderate-Value Customers
17732.0,373,1,303.97,303.97,1,At-Risk / Low-Value Customers
17733.0,39,2,692.19,692.19,0,Regular / Moderate-Value Customers
17734.0,54,3,700.63,700.63,0,Regular / Moderate-Value Customers
17735.0,2,19,13110.02,13110.02,3,Loyal / Valuable Customers
17736.0,9,3,377.44,377.44,0,Regular / Moderate-Value Customers
17737.0,9,2,168.24,168.24,0,Regular / Moderate-Value Customers
17738.0,19,4,1879.05,1879.05,0,Regular / Moderate-Value Customers
17739.0,12,7,2791.35,2791.35,0,Regular / Moderate-Value Customers
17742.0,113,2,355.11,355.11,0,Regular / Moderate-Value Customers
17744.0,4,6,2322.4,2322.4,0,Regular / Moderate-Value Customers
17746.0,240,1,110.25,110.25,1,At-Risk / Low-Value Customers
17747.0,113,1,71.4,71.4,0,Regular / Moderate-Value Customers
17749.0,178,2,674.52,674.52,1,At-Risk / Low-Value Customers
17750.0,5,9,1710.45,1710.45,0,Regular / Moderate-Value Customers
17752.0,359,1,80.64,80.64,1,At-Risk / Low-Value Customers
17754.0,1,5,1664.65,1664.65,0,Regular / Moderate-Value Customers
17757.0,1,30,5593.39,5593.39,3,Loyal / Valuable Customers
17758.0,19,8,3408.2000000000003,3408.2000000000003,0,Regular / Moderate-Value Customers
17759.0,17,3,819.96,819.96,0,Regular / Moderate-Value Customers
17760.0,22,2,287.59,287.59,0,Regular / Moderate-Value Customers
17761.0,33,1,712.78,712.78,0,Regular / Moderate-Value Customers
17763.0,263,1,15.0,15.0,1,At-Risk / Low-Value Customers
17764.0,51,2,772.55,772.55,0,Regular / Moderate-Value Customers
17765.0,159,3,367.63,367.63,1,At-Risk / Low-Value Customers
17767.0,15,1,271.2,271.2,0,Regular / Moderate-Value Customers
17768.0,8,3,2081.9,2081.9,0,Regular / Moderate-Value Customers
17769.0,13,10,3957.43,3957.43,0,Regular / Moderate-Value Customers
17770.0,199,5,1143.27,1143.27,1,At-Risk / Low-Value Customers
17771.0,57,2,245.81,245.81,0,Regular / Moderate-Value Customers
17772.0,11,2,173.45,173.45,0,Regular / Moderate-Value Customers
17774.0,97,4,1213.73,1213.73,0,Regular / Moderate-Value Customers
17775.0,255,1,56.4,56.4,1,At-Risk / Low-Value Customers
17777.0,25,3,647.56,647.56,0,Regular / Moderate-Value Customers
17779.0,21,3,650.32,650.32,0,Regular / Moderate-Value Customers
17781.0,159,2,188.02,188.02,1,At-Risk / Low-Value Customers
17783.0,72,2,283.47,283.47,0,Regular / Moderate-Value Customers
17785.0,53,1,131.94,131.94,0,Regular / Moderate-Value Customers
17786.0,85,2,266.85,266.85,0,Regular / Moderate-Value Customers
17787.0,153,4,1817.54,1817.54,1,At-Risk / Low-Value Customers
17788.0,74,2,1117.9,1117.9,0,Regular / Moderate-Value Customers
17789.0,281,1,225.9,225.9,1,At-Risk / Low-Value Customers
17790.0,27,14,1964.3,1964.3,0,Regular / Moderate-Value Customers
17791.0,30,1,106.1,106.1,0,Regular / Moderate-Value Customers
17793.0,25,1,300.34,300.34,0,Regular / Moderate-Value Customers
17795.0,180,2,342.83,342.83,1,At-Risk / Low-Value Customers
17796.0,40,4,690.0,690.0,0,Regular / Moderate-Value Customers
17797.0,22,3,780.43,780.43,0,Regular / Moderate-Value Customers
17799.0,22,10,3039.17,3039.17,0,Regular / Moderate-Value Customers
17800.0,37,9,1187.21,1187.21,0,Regular / Moderate-Value Customers
17802.0,82,3,1285.04,1285.04,0,Regular / Moderate-Value Customers
17805.0,74,1,512.31,512.31,0,Regular / Moderate-Value Customers
17806.0,11,1,546.04,546.04,0,Regular / Moderate-Value Customers
17809.0,16,12,5411.91,5411.91,0,Regular / Moderate-Value Customers
17811.0,4,39,7761.82,7761.82,3,Loyal / Valuable Customers
17812.0,13,4,699.81,699.81,0,Regular / Moderate-Value Customers
17813.0,14,5,1698.07,1698.07,0,Regular / Moderate-Value Customers
17816.0,37,4,36.56,36.56,0,Regular / Moderate-Value Customers
17817.0,4,3,387.68,387.68,0,Regular / Moderate-Value Customers
17819.0,72,7,3704.87,3704.87,0,Regular / Moderate-Value Customers
17824.0,51,1,298.4,298.4,0,Regular / Moderate-Value Customers
17827.0,5,5,1987.33,1987.33,0,Regular / Moderate-Value Customers
17828.0,23,4,1820.09,1820.09,0,Regular / Moderate-Value Customers
17829.0,299,1,889.24,889.24,1,At-Risk / Low-Value Customers
17830.0,2,3,398.7,398.7,0,Regular / Moderate-Value Customers
17831.0,33,1,35.400000000000006,35.400000000000006,0,Regular / Moderate-Value Customers
17832.0,50,1,155.37,155.37,0,Regular / Moderate-Value Customers
17835.0,3,3,342.24,342.24,0,Regular / Moderate-Value Customers
17836.0,47,1,110.21000000000001,110.21000000000001,0,Regular / Moderate-Value Customers
17837.0,42,8,1541.23,1541.23,0,Regular / Moderate-Value Customers
17838.0,27,5,2720.8,2720.8,0,Regular / Moderate-Value Customers
17839.0,42,1,318.15,318.15,0,Regular / Moderate-Value Customers
17841.0,2,124,40519.84,40519.84,2,High-Value Customers
17843.0,303,1,205.48,205.48,1,At-Risk / Low-Value Customers
17844.0,107,1,51.559999999999995,51.559999999999995,0,Regular / Moderate-Value Customers
17846.0,85,1,2033.1,2033.1,0,Regular / Moderate-Value Customers
17848.0,81,9,901.1999999999999,901.1999999999999,0,Regular / Moderate-Value Customers
17849.0,218,4,605.8000000000001,605.8000000000001,1,At-Risk / Low-Value Customers
17850.0,372,34,5391.21,5391.21,3,Loyal / Valuable Customers
17852.0,12,2,114.34,114.34,0,Regular / Moderate-Value Customers
17854.0,185,2,311.26,311.26,1,At-Risk / Low-Value Customers
17855.0,373,1,208.97,208.97,1,At-Risk / Low-Value Customers
17856.0,2,4,1418.03,1418.03,0,Regular / Moderate-Value Customers
17857.0,4,23,26879.04,26879.04,3,Loyal / Valuable Customers
17858.0,6,12,5140.66,5140.66,0,Regular / Moderate-Value Customers
17859.0,305,1,141.92000000000002,141.92000000000002,1,At-Risk / Low-Value Customers
17860.0,369,1,226.45000000000002,226.45000000000002,1,At-Risk / Low-Value Customers
17861.0,3,8,2097.88,2097.88,0,Regular / Moderate-Value Customers
17862.0,324,1,330.9,330.9,1,At-Risk / Low-Value Customers
17863.0,59,6,3160.0,3160.0,0,Regular / Moderate-Value Customers
17864.0,13,3,554.85,554.85,0,Regular / Moderate-Value Customers
17865.0,31,20,10526.32,10526.32,3,Loyal / Valuable Customers
17866.0,143,1,329.65,329.65,1,At-Risk / Low-Value Customers
17867.0,30,6,1157.8700000000001,1157.8700000000001,0,Regular / Moderate-Value Customers
17869.0,107,5,428.18,428.18,0,Regular / Moderate-Value Customers
17870.0,2,12,1865.89,1865.89,0,Regular / Moderate-Value Customers
17871.0,205,1,155.9,155.9,1,At-Risk / Low-Value Customers
17873.0,80,5,1848.96,1848.96,0,Regular / Moderate-Value Customers
17874.0,185,6,683.46,683.46,1,At-Risk / Low-Value Customers
17877.0,170,1,237.61,237.61,1,At-Risk / Low-Value Customers
17878.0,44,1,379.45,379.45,0,Regular / Moderate-Value Customers
17879.0,174,1,178.51999999999998,178.51999999999998,1,At-Risk / Low-Value Customers
17880.0,365,1,458.92,458.92,1,At-Risk / Low-Value Customers
17881.0,304,1,133.35000000000002,133.35000000000002,1,At-Risk / Low-Value Customers
17883.0,3,4,664.34,664.34,0,Regular / Moderate-Value Customers
17884.0,4,4,695.0699999999999,695.0699999999999,0,Regular / Moderate-Value Customers
17885.0,12,1,156.34,156.34,0,Regular / Moderate-Value Customers
17886.0,32,3,869.28,869.28,0,Regular / Moderate-Value Customers
17887.0,129,1,111.35,111.35,0,Regular / Moderate-Value Customers
17888.0,21,8,716.0,716.0,0,Regular / Moderate-Value Customers
17889.0,212,2,201.37,201.37,1,At-Risk / Low-Value Customers
17890.0,323,2,586.89,586.89,1,At-Risk / Low-Value Customers
17891.0,162,1,203.85999999999999,203.85999999999999,1,At-Risk / Low-Value Customers
